timestamp,last_price,bid_price,ask_price,bid_volume,ask_volume,volume_24h,high_24h,low_24h,change_24h,price_change_24h,bid_ask_spread,change_24h_normalized,spread_percentage,trend
2025-05-14 20:42:26,104158.73,104158.73,104158.74,1.68506,2.24216,2031602020.788496,104976.25,102811.32,0.461,478.22,-0.010000000009313226,0.00461,-9.600731507875745e-06,bullish
2025-05-14 20:42:28,104158.74,104152.0,104152.01,2.51908,2.94507,2031602561.0826464,104976.25,102811.32,0.461,478.24,-0.00999999999476131,0.00461,-9.600730572164477e-06,bullish
2025-05-14 20:42:30,104152.0,104152.0,104152.01,0.77995,3.15279,2031579513.7903955,104976.25,102811.32,0.455,471.49,-0.00999999999476131,0.00455,-9.601351865313494e-06,bullish
2025-05-14 20:42:32,104112.8,104112.8,104112.81,1.60088,2.39915,2031691387.0705774,104976.25,102811.32,0.417,432.29,-0.00999999999476131,0.00417,-9.604966915462182e-06,bullish
2025-05-14 20:42:34,104112.8,104112.8,104112.81,3.04665,2.19038,2031608298.4865286,104976.25,102811.32,0.421,436.07,-0.00999999999476131,0.00421,-9.604966915462182e-06,bullish
2025-05-14 20:42:36,104112.8,104112.8,104112.81,0.96613,2.78376,2031557486.3514955,104976.25,102811.32,0.437,452.8,-0.00999999999476131,0.00437,-9.604966915462182e-06,bullish
2025-05-14 20:42:38,104112.32,104111.06,104111.07,5.00229,0.57681,2031607538.731421,104976.25,102811.32,0.436,452.31,-0.010000000009313226,0.00436,-9.605011212230431e-06,bullish
2025-05-14 20:42:40,104111.07,104096.39,104096.4,0.92477,2.67496,2031602548.5247827,104976.25,102811.32,0.435,451.06,-0.00999999999476131,0.00435,-9.605126519938091e-06,bullish
2025-05-14 20:42:42,104084.88,104084.87,104084.88,4.4958,1.46586,2031672721.7096548,104976.25,102811.32,0.404,419.07,-0.010000000009313226,0.00404,-9.607543390849108e-06,bullish
2025-05-14 20:42:44,104084.87,104089.93,104089.94,6.29374,1.06859,2031613245.6208897,104976.25,102811.32,0.404,419.05,-0.010000000009313226,0.00404,-9.607544313898097e-06,bullish
2025-05-14 20:42:46,104089.94,104089.93,104089.94,2.86482,1.29837,2031672081.7684188,104976.25,102811.32,0.418,433.02,-0.010000000009313226,0.00418,-9.607076350810871e-06,bullish
2025-05-14 20:42:48,104100.0,104100.0,104100.01,3.31129,1.00071,2031617273.1740532,104976.25,102811.32,0.432,448.07,-0.00999999999476131,0.00432,-9.60614792964583e-06,bullish
2025-05-14 20:42:50,104100.0,104080.0,104080.01,0.02462,6.3058,2031604937.1347377,104976.25,102811.32,0.432,448.08,-0.00999999999476131,0.00432,-9.60614792964583e-06,bullish
2025-05-14 20:42:52,104067.1,104067.1,104067.11,2.03001,2.50087,2031661818.269105,104976.25,102811.32,0.401,415.18,-0.00999999999476131,0.0040100000000000005,-9.609184838206609e-06,bullish
2025-05-14 20:42:54,104067.1,104067.1,104067.11,1.02849,2.56788,2031662944.3554478,104976.25,102811.32,0.401,415.18,-0.00999999999476131,0.0040100000000000005,-9.609184838206609e-06,bullish
2025-05-14 20:42:56,104067.1,104081.9,104081.91,6.23201,1.52937,2031685269.4232383,104976.25,102811.32,0.414,428.59,-0.010000000009313226,0.00414,-9.609184852189813e-06,bullish
2025-05-14 20:42:58,104086.61,104095.62,104095.63,1.34434,1.42353,2031468125.7089913,104976.25,102811.32,0.439,454.92,-0.010000000009313226,0.00439,-9.607383706043675e-06,bullish
2025-05-14 20:43:01,104095.63,104094.0,104094.01,3.99863,1.69257,2031717309.0690796,104976.25,102811.32,0.439,455.35,-0.00999999999476131,0.00439,-9.606551201776011e-06,bullish
2025-05-14 20:43:03,104094.0,104119.99,104120.0,6.63116,0.18964,2031816214.9466784,104976.25,102811.32,0.446,462.3,-0.00999999999476131,0.00446,-9.606701630027965e-06,bullish
2025-05-14 20:43:05,104126.98,104126.98,104126.99,2.75638,1.64008,2031925316.7787545,104976.25,102811.32,0.478,495.29,-0.010000000009313226,0.0047799999999999995,-9.603658926162294e-06,bullish
2025-05-14 20:43:07,104126.98,104135.73,104135.74,6.19426,0.29064,2031928276.7159612,104976.25,102811.32,0.478,495.28,-0.010000000009313226,0.0047799999999999995,-9.603658926162294e-06,bullish
2025-05-14 20:43:09,104135.73,104163.99,104164.0,5.19497,0.11678,2031989535.614071,104976.25,102811.32,0.486,504.03,-0.00999999999476131,0.00486,-9.602851965181702e-06,bullish
2025-05-14 20:43:11,104164.0,104163.98,104163.99,0.01062,3.46962,2031990928.7095757,104976.25,102811.32,0.506,524.5,-0.010000000009313226,0.00506,-9.600245775232542e-06,bullish
2025-05-14 20:43:13,104147.63,104147.63,104147.64,1.91942,1.4326,2032008775.6177745,104976.25,102811.32,0.496,513.73,-0.00999999999476131,0.00496,-9.60175473485216e-06,bullish
2025-05-14 20:43:15,104147.63,104147.62,104147.63,0.91796,2.94364,2032017918.8006127,104976.25,102811.32,0.496,513.73,-0.010000000009313226,0.00496,-9.601754748824553e-06,bullish
2025-05-14 20:43:17,104142.36,104112.48,104112.49,0.00548,3.67224,2032104752.088209,104976.25,102811.32,0.496,513.49,-0.010000000009313226,0.00496,-9.602240634179238e-06,bullish
2025-05-14 20:43:19,104104.38,104104.38,104104.39,3.23006,1.90151,2032170519.8353777,104976.25,102811.32,0.485,502.35,-0.00999999999476131,0.00485,-9.60574376866882e-06,bullish
2025-05-14 20:43:21,104104.39,104095.23,104095.24,0.05393,4.51354,2032117449.885177,104976.25,102811.32,0.493,510.42,-0.010000000009313226,0.00493,-9.60574285994397e-06,bullish
2025-05-14 20:43:23,104082.6,104082.6,104082.61,3.18118,3.10037,2032154273.7804818,104976.25,102811.32,0.472,488.62,-0.00999999999476131,0.004719999999999999,-9.607753836627169e-06,bullish
2025-05-14 20:43:25,104082.6,104047.62,104047.63,1.12224,1.94846,2032095689.138485,104976.25,102811.32,0.491,508.79,-0.010000000009313226,0.00491,-9.607753850608291e-06,bullish
2025-05-14 20:43:27,104044.11,104044.11,104044.12,0.94654,3.27466,2032108483.8595557,104976.25,102811.32,0.468,484.97,-0.00999999999476131,0.00468,-9.6113081218738e-06,bullish
2025-05-14 20:43:30,104036.58,104036.58,104036.59,1.40081,1.87986,2032062162.967856,104976.25,102811.32,0.473,489.58,-0.00999999999476131,0.00473,-9.612003772866534e-06,bullish
